taxon,sample_id,abundance,growth_rate
Olsenella,s20011_0040,0.0005518763796909493,0.0002858750399423043
Prevotella,s20011_0040,0.004828918322295807,0.0012724080187480956
Roseburia,s20011_0040,0.0009105960264900664,0.0003089991950033634
Ruminococcus,s20011_0040,0.002235099337748345,0.00047395699960458876
Streptococcus,s20011_0040,0.006456953642384107,0.002434099851348074
Subdoligranulum,s20011_0040,0.005932671081677706,0.0015487144722948845
Sutterella,s20011_0040,0.0005794701986754969,0.0001533224944899839
Tyzzerella,s20011_0040,0.001241721854304636,0.0003774674444825881
Veillonella,s20011_0040,0.010596026490066229,0.003216360016184364
Akkermansia,s20011_0044,0.2921572412018271,0.12708840639303673
Alistipes,s20011_0044,0.02052370842179759,0.006818528698576996
Anaerostipes,s20011_0044,0.0009650646593321751,0.00036836229184704724
Anaerotruncus,s20011_0044,0.00019301293186643504,5.6773334313226266e-05
Bacteroides,s20011_0044,0.45370906517403325,0.23935446618574785
Barnesiella,s20011_0044,0.0007077140835102618,0.00024140603271346431
Bifidobacterium,s20011_0044,0.005919063243904007,0.0019450272977506397
Bilophila,s20011_0044,0.0006433764395547835,0.00019255772689425303
Blautia,s20011_0044,0.024448304703081767,0.010843124328979757
Butyricicoccus,s20011_0044,0.0010294023032876535,0.0009623738437694368
Butyricimonas,s20011_0044,0.004760985652705397,0.0016822986596032393
Catenibacterium,s20011_0044,0.004374959788972527,0.0016698926413419447
Collinsella,s20011_0044,0.0012224152351540884,0.0003315077975434002
Coprococcus,s20011_0044,0.003924596281284179,0.0012435368998418349
Dialister,s20011_0044,0.0016727787428424369,0.0005988816735411434
Dorea,s20011_0044,0.005661712668082094,0.002134840883331459
Escherichia,s20011_0044,0.0027665186900855685,0.0008964626040147785
Faecalibacterium,s20011_0044,0.014861995753715497,0.005877031112589214
Gemella,s20011_0044,0.000579038795599305,0.0002246307171794032
Haemophilus,s20011_0044,0.0007077140835102618,0.00029471515882687193
Lachnoclostridium,s20011_0044,0.01312487936691758,0.004429170185006797
Lactococcus,s20011_0044,0.00045036350768834835,0.0002286968516744661
Leuconostoc,s20011_0044,0.00019301293186643504,8.868914404548106e-05
Mogibacterium,s20011_0044,0.0007720517274657402,0.00041169678359355145
Odoribacter,s20011_0044,0.003602908061506787,0.001201120453767094
Parabacteroides,s20011_0044,0.004439297432928005,0.0014481893215004095
Paraprevotella,s20011_0044,0.00926462072958888,0.003363778230880536
Parasutterella,s20011_0044,0.0009650646593321751,0.1486612556429404
Pyramidobacter,s20011_0044,0.005854725599948529,0.0031541580523867514
Roseburia,s20011_0044,0.029016277423920732,0.011742952994765507
Ruminococcus,s20011_0044,0.025027343498681073,0.010721067608778683
Slackia,s20011_0044,0.00025735057582191337,0.00015158501093858997
Streptococcus,s20011_0044,0.031654120826095346,0.014530072146676249
Subdoligranulum,s20011_0044,0.02174612365695168,0.0065297947820834885
Sutterella,s20011_0044,0.0030882069098629606,0.0010057375565679719
Tyzzerella,s20011_0044,0.0017371163867979152,0.0006194178688112942
Veillonella,s20011_0044,0.007977867850479313,0.0031288724147522503
Akkermansia,s20011_0046,0.05954306510311363,0.02722221335708173
Alistipes,s20011_0046,0.12383744439951476,1.0278437477981743
Anaerofustis,s20011_0046,0.0004043671653861706,0.00035841982974970846
Anaerostipes,s20011_0046,0.0026283865750101093,0.00100282244247149
Bacteroides,s20011_0046,0.13708046906591187,0.039645171104669245
Barnesiella,s20011_0046,0.022341285887585927,0.007533235827260104
Bifidobacterium,s20011_0046,0.02163364334816013,0.006454103698590012
Bilophila,s20011_0046,0.0004043671653861706,0.00011096056307276347
Blautia,s20011_0046,0.08259199353012536,0.03446699754578645
Butyricicoccus,s20011_0046,0.005964415689446017,0.0036388089074196276
Butyricimonas,s20011_0046,0.007784067933683785,0.0028371504615651113
Butyrivibrio,s20011_0046,0.08855640921957138,0.027339066777038054
Cellulosilyticum,s20011_0046,0.004650222401940962,0.0037639299121586486
Collinsella,s20011_0046,0.011221188839466236,0.002665350551038309
Coprobacillus,s20011_0046,0.0005054589567327133,0.00017252625503284296
Coprococcus,s20011_0046,0.05832996360695512,0.014357691300241776
Dialister,s20011_0046,0.015467044076021027,0.005658008768726771
Dorea,s20011_0046,0.02871006874241812,0.008400396265173343
Erysipelatoclostridium,s20011_0046,0.000303275374039628,8.958156545084246e-05
Faecalibacterium,s20011_0046,0.10513546300040437,0.035934373956014704
Flavonifractor,s20011_0046,0.0011120097048119692,0.0010529996938573715
Holdemania,s20011_0046,0.0011120097048119692,0.0003355854725236431
Intestinibacter,s20011_0046,0.043570562070359885,0.018203357978617465
Lachnoclostridium,s20011_0046,0.005661140315406389,0.0016334444680695121
Lachnospira,s20011_0046,0.001213101496158512,0.001374324138646059
Lactobacillus,s20011_0046,0.000606550748079256,0.0002375877110396213
Marvinbryantia,s20011_0046,0.0016174686615446825,0.000725239757388349
Odoribacter,s20011_0046,0.01213101496158512,0.0037345506003951816
Oxalobacter,s20011_0046,0.0026283865750101093,0.0007260598676968804
Parabacteroides,s20011_0046,0.018398706025070762,0.005483166775264067
Paraprevotella,s20011_0046,0.012434290335624747,0.004482475009255751
Parasutterella,s20011_0046,0.008693894055802669,0.0038850518642467797
Phascolarctobacterium,s20011_0046,0.000303275374039628,0.0001250107724714977
Roseburia,s20011_0046,0.05742013748483624,0.022492620437355205
Ruminococcus,s20011_0046,0.014658309745248687,0.006122352822526488
Slackia,s20011_0046,0.002931661949049737,0.0015932168751642047
Streptococcus,s20011_0046,0.001213101496158512,0.0005740228482420982
Subdoligranulum,s20011_0046,0.03568540234532956,0.010792075968997646
Sutterella,s20011_0046,0.001213101496158512,0.00031452126060768924
Veillonella,s20011_0046,0.000303275374039628,0.00011415649937829888
Akkermansia,s20011_0048,0.051845049256971115,0.046216124534314264
Alistipes,s20011_0048,0.10151945232927032,0.07678922798695201
Anaerofustis,s20011_0048,0.00025045917515444983,0.00024357946675012513
Anaerostipes,s20011_0048,0.0036734012355985972,0.002705882210242167
Bacteroides,s20011_0048,0.3537318417098013,0.34246016969704485
Barnesiella,s20011_0048,0.03205877441976958,0.023517214375338918
Bifidobacterium,s20011_0048,0.002588078143262648,0.0019067143462620482
Bilophila,s20011_0048,0.00025045917515444983,0.00017033156027891974
Blautia,s20011_0048,0.04733678410419101,0.03355673447148991
Butyricicoccus,s20011_0048,0.00033394556687259974,0.0003557573083370333
Butyricimonas,s20011_0048,0.0064284521622975455,0.004705542989419381
Collinsella,s20011_0048,0.0018367006177992986,0.0013173021154454629
Coprococcus,s20011_0048,0.041910168642511264,0.028519165520540554
Desulfovibrio,s20011_0048,0.009266989480714643,0.006819320922386272
Dorea,s20011_0048,0.01268993154115879,0.008868151484423676
Enterococcus,s20011_0048,0.0020036734012355987,0.0014828048073665093
Erysipelatoclostridium,s20011_0048,0.0010853230923359492,0.0007986172690490704
Escherichia,s20011_0048,0.08114877275004173,0.054082522450077025
Faecalibacterium,s20011_0048,0.027216563700116877,0.01997028081298245
Holdemania,s20011_0048,0.0008348639171814994,0.0005967703766049486
Intestinibacter,s20011_0048,0.0008348639171814994,0.0004985072651598733
Lachnospira,s20011_0048,0.0023376189681081983,0.0021869390362424463
Odoribacter,s20011_0048,0.01352479545834029,0.009980868697157481
Parabacteroides,s20011_0048,0.018867924528301883,0.013860169855717993
Parasutterella,s20011_0048,0.0009183503088996493,0.10047472624313859
Phascolarctobacterium,s20011_0048,0.007012856904324595,0.004253492491972635
Prevotella,s20011_0048,0.00016697278343629987,0.00012175167107203702
Pyramidobacter,s20011_0048,0.0006678911337451995,0.09273730046743248
Roseburia,s20011_0048,0.02462848555685423,0.019667559775774685
Ruminococcus,s20011_0048,0.02529637669059943,0.019871801132785902
Slackia,s20011_0048,0.0007513775254633494,0.0007037277275163252
Streptococcus,s20011_0048,0.04274503255969277,0.03309526229392162
Subdoligranulum,s20011_0048,0.08139923192519619,0.05833803879436863
Veillonella,s20011_0048,0.0028385373184170977,0.0022093578089621194
