taxon,sample_id,abundance,growth_rate
Anaerostipes,s20011_0034,0.008555783709787816,0.004819123329976654
Bacteroides,s20011_0034,0.49203089860174043,0.2553478886429364
Barnesiella,s20011_0034,0.029969688080571034,0.017047320624589902
Bifidobacterium,s20011_0034,0.00787132101300479,0.0045266909402906196
Bilophila,s20011_0034,0.002835631172386819,0.001444181688900923
Blautia,s20011_0034,0.0213161239855285,0.013908015500553518
Butyricicoccus,s20011_0034,0.0024445096313679476,0.001487503610992505
Butyricimonas,s20011_0034,0.010315830644372737,0.005853972048581226
Collinsella,s20011_0034,0.0009778038525471789,0.0005141868005355584
Coprococcus,s20011_0034,0.0022000586682311527,0.0011193140052910323
Desulfovibrio,s20011_0034,0.0040578859880707925,0.002310561765500014
Dorea,s20011_0034,0.0016133763567028451,0.000851014226603947
Erysipelatoclostridium,s20011_0034,0.00019556077050943577,0.00010967233683936806
Faecalibacterium,s20011_0034,0.08409113131905739,0.04647668440508567
Flavonifractor,s20011_0034,0.0007822430820377431,0.0006581130766886238
Holdemania,s20011_0034,0.00044001173364623054,0.00023975956916312392
Intestinibacter,s20011_0034,0.0007822430820377431,0.00044309498805873997
Lachnoclostridium,s20011_0034,0.0022000586682311527,0.0012004000463648244
Lachnospira,s20011_0034,0.0024445096313679476,0.0017154707425540055
Marvinbryantia,s20011_0034,0.00039112154101887155,0.00016804537614822966
Odoribacter,s20011_0034,0.0213161239855285,0.012225748982296778
Oxalobacter,s20011_0034,0.0015644861640754862,0.0007165439037316581
Parabacteroides,s20011_0034,0.01892050454678791,0.010783446689586695
Parasutterella,s20011_0034,0.003960105602816075,0.11806468276008268
Phascolarctobacterium,s20011_0034,0.011195854111665198,0.004930286752346421
Pseudoflavonifractor,s20011_0034,0.00014667057788207683,8.24001795354667e-05
Roseburia,s20011_0034,0.010315830644372737,0.006511816282415945
Ruminococcus,s20011_0034,0.0046445682995991,0.002696257863714673
Subdoligranulum,s20011_0034,0.15146181675955803,0.08281919053685075
Sutterella,s20011_0034,0.026400704018773834,0.01330809076880847
Acidaminococcus,s20011_0037,0.012739524110339016,0.010626433398571281
Actinomyces,s20011_0037,0.0005264266161297115,0.00043844960126123995
Akkermansia,s20011_0037,0.04885238997683721,0.04580850696863723
Alistipes,s20011_0037,0.0009475679090334805,0.0007841798126264163
Anaerostipes,s20011_0037,0.028532322594230358,0.024006125307678535
Bacteroides,s20011_0037,0.15719098757633182,0.5883692499068655
Barnesiella,s20011_0037,0.015371657190987573,0.012756103619918276
Bifidobacterium,s20011_0037,0.002000421141292903,0.0016734187219075315
Blautia,s20011_0037,0.013476521372920611,0.012237187862048714
Butyricicoccus,s20011_0037,0.008528111181301326,0.007666020995399169
Butyricimonas,s20011_0037,0.003790271636133922,0.0031678597616399914
Butyrivibrio,s20011_0037,0.06769846283428088,0.05638474667135817
Cloacibacillus,s20011_0037,0.001895135818066961,0.10121678462365855
Collinsella,s20011_0037,0.0008422825858075382,0.0006775484098854434
Coprococcus,s20011_0037,0.009054537797431036,0.0070424967335090275
Desulfovibrio,s20011_0037,0.02074120867551063,0.017283996458366545
Dorea,s20011_0037,0.006211834070330595,0.004985887586607926
Escherichia,s20011_0037,0.0024215624341966725,0.0020226197973706598
Faecalibacterium,s20011_0037,0.156875131606654,0.13171201240768443
Flavonifractor,s20011_0037,0.0011581385554853651,0.0013169957031733974
Gemella,s20011_0037,0.0004211412929037691,0.0003527987953999594
Haemophilus,s20011_0037,0.0032638450200042106,0.0027468873061211978
Holdemania,s20011_0037,0.0004211412929037691,0.000341970250443993
Intestinibacter,s20011_0037,0.0009475679090334805,0.0006587730331991497
Lachnoclostridium,s20011_0037,0.004527268898715518,0.0037738117367177412
Lachnospira,s20011_0037,0.006317119393556537,0.006236426356168337
Lactococcus,s20011_0037,0.0005264266161297115,0.0003547963466271046
Megasphaera,s20011_0037,0.002632133080648557,0.021160025464803552
Odoribacter,s20011_0037,0.031059170351652975,0.026721925869375142
Oxalobacter,s20011_0037,0.0006317119393556537,0.0005282933572885457
Parabacteroides,s20011_0037,0.02305748578648136,0.019188952905672216
Parasutterella,s20011_0037,0.06601389766266581,0.054761434984802765
Phascolarctobacterium,s20011_0037,0.08285954937881657,0.05839324125535988
Prevotella,s20011_0037,0.016424510423246993,0.013669298738654738
Roseburia,s20011_0037,0.03348073278584965,0.03009717795186963
Ruminococcus,s20011_0037,0.12813223836597173,0.11457634029692028
Slackia,s20011_0037,0.0011581385554853651,0.0012877116580872836
Streptococcus,s20011_0037,0.004106127605811748,0.0034830972456781216
Subdoligranulum,s20011_0037,0.03263845020004211,0.026618090449896527
Veillonella,s20011_0037,0.0025268477574226147,0.002125499704345056
Alistipes,s20011_0038,0.0050958364699751,0.0016661507994052162
Anaerostipes,s20011_0038,0.00457467137645492,0.0015255213315034123
Bacteroides,s20011_0038,0.6862007064682379,0.1992405973890999
Bifidobacterium,s20011_0038,0.009554693381203313,0.0025628104169503857
Blautia,s20011_0038,0.025228251008550973,0.008801704145133657
Butyricicoccus,s20011_0038,0.002760244754569846,0.002453385723865852
Collinsella,s20011_0038,0.0004439554500357095,9.032259000557808e-05
Coprococcus,s20011_0038,0.001988148319725134,0.00042245116076283237
Dialister,s20011_0038,0.002065357963209605,0.0004994713693792194
Dorea,s20011_0038,0.0026444302893431394,0.0006703507996526069
Erysipelatoclostridium,s20011_0038,0.00034744339568012046,9.34101556294622e-05
Escherichia,s20011_0038,0.00015441928696894244,3.992480088782817e-05
Faecalibacterium,s20011_0038,0.17702241009902137,0.05752670342984703
Haemophilus,s20011_0038,0.027756866832667402,0.014299030199312095
Holdemania,s20011_0038,0.0002895361630667671,7.460105855890923e-05
Lachnoclostridium,s20011_0038,0.0030111760958943775,0.0007943098757674238
Lachnospira,s20011_0038,0.005230953346072925,0.005503250230544652
Odoribacter,s20011_0038,0.0012546567066226571,0.0006656315611969814
Parabacteroides,s20011_0038,0.000887910900071419,0.00023917314170376273
Parasutterella,s20011_0038,0.016464956473063487,0.005880018903872568
Roseburia,s20011_0038,0.009207249985523192,0.0032543475746613973
Ruminococcus,s20011_0038,0.005906537726562048,0.002295188885569978
Slackia,s20011_0038,0.00013511687609782464,7.079232440550612e-05
Streptococcus,s20011_0038,0.0006369795587468875,0.0002612790491157718
Subdoligranulum,s20011_0038,0.009979346420367905,0.0025293001612235622
Veillonella,s20011_0038,0.0011581446522670683,0.0003705271767212805
Acidaminococcus,s20011_0041,0.006650613461758972,1.190622333176072e-05
Alistipes,s20011_0041,0.0024079807361541104,8.757428203883041e-06
Alloprevotella,s20011_0041,0.16076138057562206,0.0003165891612164454
Bacteroides,s20011_0041,0.03715170278637771,7.225587495923006e-05
Blautia,s20011_0041,0.022015823873409012,4.366517174005845e-05
Butyricicoccus,s20011_0041,0.008485265451209723,0.000731407683821834
Butyricimonas,s20011_0041,0.0021786492374727667,3.1932189135243486e-06
Catenibacterium,s20011_0041,0.012727898176814585,2.4576383679872717e-05
Collinsella,s20011_0041,0.003898635477582846,6.916993403641601e-06
Coprococcus,s20011_0041,0.02671711959637656,5.00025141022591e-05
Desulfovibrio,s20011_0041,0.009402591445935098,1.862308587244107e-05
Dialister,s20011_0041,0.02063983488132095,3.8645873140964194e-05
Dorea,s20011_0041,0.013759889920880631,2.498844821100422e-05
Faecalibacterium,s20011_0041,0.19149180139892213,0.00035443569777968755
Flavonifractor,s20011_0041,0.0012613232427473914,0.0005474485319488584
Holdemanella,s20011_0041,0.03967434927187249,0.004281561625650727
Intestinibacter,s20011_0041,0.0059626189657149406,0.0006043414669591713
Lachnoclostridium,s20011_0041,0.005847953216374269,1.0828591124379057e-05
Lachnospira,s20011_0041,0.003325306730879486,0.0021050942346822338
Megasphaera,s20011_0041,0.024423804609563123,0.005835867534532592
Mitsuokella,s20011_0041,0.013874555670221304,2.6116922693543463e-05
Mogibacterium,s20011_0041,0.0009173259947253755,2.813153357311678e-05
Phascolarctobacterium,s20011_0041,0.020410503382639607,3.890203059514323e-05
Prevotella,s20011_0041,0.18816649466804264,0.7826734191621539
Roseburia,s20011_0041,0.09092993922715285,0.0001742556010078175
Ruminococcus,s20011_0041,0.04334365325077399,8.35207776336911e-05
Subdoligranulum,s20011_0041,0.022818484118793718,4.105365049496109e-05
Succinivibrio,s20011_0041,0.01181057218208921,0.0017911441625495417
Sutterella,s20011_0041,0.006306616213736956,1.1504247722184815e-05
Adlercreutzia,s20011_0042,0.0006739507811702235,0.09606347862883051
Akkermansia,s20011_0042,0.5150617788216072,0.22925762628305504
Alistipes,s20011_0042,0.1950781170223629,0.13180874017781208
Anaerofustis,s20011_0042,0.000265495762279179,0.00020052634463535698
Anaerostipes,s20011_0042,0.002205657102011641,0.0007160115021885854
Anaerotruncus,s20011_0042,0.0020831205963443276,0.0005491844080879866
Bacteroides,s20011_0042,0.10001021137547227,0.020401558349591873
Barnesiella,s20011_0042,0.061411212090268556,0.01758436382809256
Bifidobacterium,s20011_0042,0.0013070560604513427,0.0003892521620815892
Bilophila,s20011_0042,0.0011640968038394773,0.0003172655143313551
Blautia,s20011_0042,0.047278668436638416,0.012473781043778326
Collinsella,s20011_0042,0.002369039109568059,0.0005828366612437851
Coprococcus,s20011_0042,0.0019401613397324617,0.00042974996636605504
Dorea,s20011_0042,0.002185234351067089,0.0005489224966704967
Erysipelatoclostridium,s20011_0042,0.004023281936076789,0.001038363202140989
Escherichia,s20011_0042,0.00016338200755641784,4.6484202330050315e-05
Faecalibacterium,s20011_0042,0.010762789747779026,0.0031680550259985322
Flavonifractor,s20011_0042,0.00024507301133462676,0.000201109218728851
Holdemania,s20011_0042,0.00022465026039007453,6.14762883885278e-05
Intestinibacter,s20011_0042,0.0001429592566118656,1.8882674290862176e-05
Lachnoclostridium,s20011_0042,0.001511283569896865,0.00041030988295466953
Lactococcus,s20011_0042,0.0001429592566118656,4.0293024485146375e-05
Odoribacter,s20011_0042,0.003451444909629327,0.000994901901598624
Olsenella,s20011_0042,0.00036760951700194014,9.899846717644216e-05
Parabacteroides,s20011_0042,0.01770652506892678,0.0051134733514854635
Paraprevotella,s20011_0042,0.00283876238129276,0.0008817706496981379
Phascolarctobacterium,s20011_0042,0.0039007454304094756,0.0006249938477510331
Pseudoflavonifractor,s20011_0042,0.0001429592566118656,3.9414302931857475e-05
Roseburia,s20011_0042,0.001511283569896865,0.0005325242284477297
Ruminococcus,s20011_0042,0.0059021750229755945,0.001934158952447255
Slackia,s20011_0042,0.00022465026039007453,0.0001232360658013325
Subdoligranulum,s20011_0042,0.012702951087511488,0.003516149478463899
Sutterella,s20011_0042,0.0010007147962830592,0.0002721036398917402
Acidaminococcus,s20011_0045,0.0043761156215811605,0.0020557795329867678
Actinomyces,s20011_0045,0.00017274140611504583,9.307098289793976e-05
Akkermansia,s20011_0045,0.005930788276616574,0.0033232829322780415
Alistipes,s20011_0045,0.051304197616168605,0.024380779783145335
Anaerostipes,s20011_0045,0.008579489837047276,0.004502350170121512
Bacteroides,s20011_0045,0.4564403754246561,0.2759156619132916
Barnesiella,s20011_0045,0.027235561697472224,0.012606634549424437
Bifidobacterium,s20011_0045,0.006045949214026604,0.0028382491887580506
Bilophila,s20011_0045,0.0018425749985604887,0.000819897966045429
Blautia,s20011_0045,0.037715207001785,0.02227072783502019
Butyricicoccus,s20011_0045,0.004203374215466115,0.0029392971111615596
Cloacibacillus,s20011_0045,0.00017274140611504583,0.27432893270206254
Collinsella,s20011_0045,0.0015546726550354124,0.0006535435097299916
Coprococcus,s20011_0045,0.004433696090286176,0.0019057441558609025
Dialister,s20011_0045,0.0158346288938792,0.007490150173361945
Dorea,s20011_0045,0.009558357805032535,0.004466959912017647
Erysipelatoclostridium,s20011_0045,0.00040306328093510694,0.00019058071453101802
Faecalibacterium,s20011_0045,0.17550526861288657,0.09076197217055113
Gemella,s20011_0045,0.00017274140611504583,7.941488751848584e-05
Haemophilus,s20011_0045,0.008176426556112169,0.003813505448567382
Holdemanella,s20011_0045,0.005297403120861405,0.0017412510267217865
Holdemania,s20011_0045,0.0005758046870501527,0.00025930694579253283
Intestinibacter,s20011_0045,0.00040306328093510694,0.00018352690779788362
Lachnoclostridium,s20011_0045,0.0043761156215811605,0.002097553625234596
Lachnospira,s20011_0045,0.0030517648413658097,0.0028321689932270097
Odoribacter,s20011_0045,0.012207059365463239,0.005699490264900767
Parabacteroides,s20011_0045,0.03287844763056372,0.015247093492572335
Parasutterella,s20011_0045,0.0012667703115103362,0.16259239798379044
Roseburia,s20011_0045,0.0445097023089768,0.02473957633193899
Ruminococcus,s20011_0045,0.042091322623366165,0.02359908538592644
Streptococcus,s20011_0045,0.009961421085967643,0.005913661968684867
Subdoligranulum,s20011_0045,0.0184833304543099,0.008422536353178793
Sutterella,s20011_0045,0.0015546726550354124,0.0007034358638331208
Veillonella,s20011_0045,0.0036851499971209773,0.0019975549022330434
Acidaminococcus,s20011_0047,0.0036914898853177146,0.002208269562566346
Actinomyces,s20011_0047,0.0001476595954127086,9.006740444396214e-05
Akkermansia,s20011_0047,0.028892060835753318,0.020077374408751476
Alistipes,s20011_0047,0.047054191071516475,0.028876676747394407
Anaerostipes,s20011_0047,0.009794753162376336,0.006357985874249247
Bacteroides,s20011_0047,0.4676379386720481,0.27745876567269284
Barnesiella,s20011_0047,0.009007235320175224,0.005360455771466278
Bifidobacterium,s20011_0047,0.03258355072107103,0.019500668486510827
Bilophila,s20011_0047,0.000836737707338682,0.0004572746312627103
Blautia,s20011_0047,0.03578284195501305,0.024809166819555653
Butyricicoccus,s20011_0047,0.005118865974307231,0.003535977809676596
Butyricimonas,s20011_0047,0.0018703548752276422,0.0011231164929299963
Catenibacterium,s20011_0047,0.00940099424127578,0.0057566627868068255
Collinsella,s20011_0047,0.003248511099079589,0.0017916507043469955
Coprococcus,s20011_0047,0.009942412757789044,0.005394330567399813
Dialister,s20011_0047,0.0015258158192646555,0.0009047283917781203
Dorea,s20011_0047,0.00521730570458237,0.0029376873944625247
Faecalibacterium,s20011_0047,0.13190923856868633,0.07898912489046593
Holdemania,s20011_0047,0.0004921986513756954,0.0002827793839606938
Intestinibacter,s20011_0047,0.0030024117733917417,0.001372155625515285
Kandleria,s20011_0047,0.0005906383816508344,0.0005573871894870667
Lachnoclostridium,s20011_0047,0.006103263277058622,0.003630645477452742
Lachnospira,s20011_0047,0.004282128266968549,0.003439276620018671
Megasphaera,s20011_0047,0.020623123492641632,0.01227406107571918
Odoribacter,s20011_0047,0.004085248806418271,0.0024494185275403114
Olsenella,s20011_0047,0.0001476595954127086,0.00011898693567171502
Oxalobacter,s20011_0047,0.0003445390559629867,0.00017294739203666296
Parabacteroides,s20011_0047,0.018408229561451005,0.010969294433807073
Paraprevotella,s20011_0047,0.022936457154107404,0.013614169726703892
Parasutterella,s20011_0047,0.0004921986513756954,0.10619828456011664
Roseburia,s20011_0047,0.04375646010729931,0.029006266663488184
Ruminococcus,s20011_0047,0.05025348230545849,0.032364062458555984
Slackia,s20011_0047,0.0004429787862381258,0.00039009921377359803
Streptococcus,s20011_0047,0.000738297977063543,0.0004324373265059278
Subdoligranulum,s20011_0047,0.00940099424127578,0.005429392324087409
Sutterella,s20011_0047,0.009893192892651476,0.005272215846907565
Tyzzerella,s20011_0047,0.0001476595954127086,8.740038384126232e-05
Veillonella,s20011_0047,0.00019687946055027813,0.0001257715314447494
Acidaminococcus,s20011_0049,0.00015894460780418025,5.728408150776351e-05
Akkermansia,s20011_0049,0.2781133275053644,0.14267840431658854
Alistipes,s20011_0049,0.15632202177541127,0.25396581611896724
Anaerostipes,s20011_0049,0.025828498768179293,0.010796860840258325
Bacteroides,s20011_0049,0.2890407692919018,0.22603628330756279
Barnesiella,s20011_0049,0.03814670587300326,0.013989213300275331
Bifidobacterium,s20011_0049,0.03504728602082175,0.01287226623070861
Bilophila,s20011_0049,0.005324644361440038,0.001833791464972295
Blautia,s20011_0049,0.014185806246523089,0.006537479425067076
Butyricicoccus,s20011_0049,0.00035762536755940563,0.0003340446022489316
Butyricimonas,s20011_0049,0.0060398950965588494,0.0022754313695656256
Collinsella,s20011_0049,0.00814591114996424,0.0026083562278435015
Coprococcus,s20011_0049,0.00035762536755940563,0.00010821720172484891
Desulfovibrio,s20011_0049,0.0008741953429229915,0.0003083670155080886
Dialister,s20011_0049,0.0002781530636573155,9.407964888596711e-05
Erysipelatoclostridium,s20011_0049,0.0010728761026782168,0.00045940708650530243
Faecalibacterium,s20011_0049,0.05487562584439323,0.021761119877341452
Flavonifractor,s20011_0049,0.0003178892156083605,0.000299891645467732
Gordonibacter,s20011_0049,0.00047683382341254075,0.00016264170032875277
Holdemania,s20011_0049,0.0002781530636573155,9.579746981158705e-05
Lachnoclostridium,s20011_0049,0.005125963601684814,0.0018863129749610822
Lachnospira,s20011_0049,0.0008344591909719463,0.0008086002149555732
Lactococcus,s20011_0049,0.0007549868870698562,0.00031757213774332127
Leuconostoc,s20011_0049,0.0002781530636573155,0.0001109685409888256
Odoribacter,s20011_0049,0.0020265437495032984,0.0007489181272325174
Oribacterium,s20011_0049,0.0007947230390209013,0.0008421279591559084
Parabacteroides,s20011_0049,0.018795199872844316,0.006882992823212199
Parasutterella,s20011_0049,0.0008344591909719463,0.0003331543219034106
Roseburia,s20011_0049,0.006278312008265121,0.0027420682451825954
Ruminiclostridium,s20011_0049,0.00596042279265676,0.002281181998487898
Ruminococcus,s20011_0049,0.01923229754430581,0.00889761219883887
Streptococcus,s20011_0049,0.008106174998013194,0.003951020940380482
Subdoligranulum,s20011_0049,0.01545736310895653,0.005375418052610877
Sutterella,s20011_0049,0.0002781530636573155,9.825675801379814e-05
